,Name,Price,Shares_Owned,Div_Returned,Total_Expenses,Equity,Funds Invested,Fees Paid
0,VUG,290.0,0.0,0.0,0.0,0.0,0,0.0
1,VUG,296.88460000000003,3.4482758620689653,0.0,0.0,999.9999999999999,1000,0.0
2,VUG,303.93264040400004,6.818225925157451,0.4862765,0.0,2024.2262765,2000,0.0
3,VUG,311.14800128719105,10.111667301965134,0.9843336689444522,0.0,3073.2657419730544,3000,0.0
4,VUG,318.534654837749,13.330374967659546,1.4944569085765602,0.0,4147.719527596072,4000,0.0
5,VUG,326.09666754359716,16.47608273702378,2.016938534861071,0.0,5248.203327716064,5000,0.0
6,VUG,333.8382024310822,19.550484218944643,2.552077945490121,0.0,6375.347752661534,6000,0.0
7,VUG,341.7635213567961,22.555233748766735,3.100181791447117,0.0,7529.798690101166,7000,0.0
8,VUG,349.8769873538065,25.491947299025714,3.6615641527269798,0.0,8712.217675156895,8000,0.0
9,VUG,358.18306703358587,28.36220336906212,4.236546718313433,0.0,9923.282269483436,9000,0.0
10,VUG,366.68633304496325,31.167543854005526,4.825458970516462,0.0,11163.68644953149,10000,0.0
11,VUG,375.3914665914507,33.9094748936074,5.428638373775601,0.0,12434.141004217145,11000,0.0
12,VUG,384.3032600083318,36.575903911432526,6.046430568037199,5.091731004662904,13730.282211220634,12000,5.091731004662904
13,VUG,393.4266194009296,39.195389141809855,6.676713577684631,0.0,15062.915824492697,13000,5.091731004662904
14,VUG,402.7665673455077,41.75577700656792,7.324741986928924,0.0,16427.834188153083,14000,5.091731004662904
15,VUG,412.32824565429013,44.258438725376635,7.988469711595425,0.0,17825.819441491436,15000,5.091731004662904
16,VUG,422.116918206123,46.70471372040412,8.66827708764041,0.0,19257.672672120087,16000,5.091731004662904
17,VUG,432.1379738443364,49.09591035368444,9.364553665144202,0.0,20724.21437502136,17000,5.091731004662904
18,VUG,442.396929343401,51.43330664738619,10.077698431535078,0.0,22226.284922715906,18000,5.091731004662904
19,VUG,452.89943244601335,53.718150987378436,10.808120040221063,0.0,23764.745046821405,19000,5.091731004662904
20,VUG,463.65126497228175,55.95166281048133,11.55623704476065,0.0,25340.476331277707,20000,5.091731004662904
21,VUG,474.65834600272376,58.1350332757797,12.322478138706565,0.0,26954.381717520948,21000,5.091731004662904
22,VUG,485.9267351368285,60.26942592036926,13.107282401260077,0.0,28607.38602189616,22000,5.091731004662904
23,VUG,497.46263582897683,62.355977299896416,13.91109954887659,0.0,30300.436465604856,23000,5.091731004662904
24,VUG,509.27239880355677,64.3708552233243,14.734390192966702,12.407907530919328,32022.095309960365,24000,17.499638535582232
25,VUG,521.3625255511532,66.36501708015356,15.571592429993942,0.0,33797.87144504882,25000,17.499638535582232
26,VUG,533.7396719077376,68.3145916291859,16.435110633748284,0.0,35616.66802378803,26000,17.499638535582232
27,VUG,546.4106517188274,70.22061361370895,17.319548668269558,0.0,37479.52727134102,27000,17.499638535582232
28,VUG,559.3824405906323,72.08409378222353,18.22541334316227,0.0,39387.51666210583,28000,17.499638535582232
29,VUG,572.662179730254,73.90601944487045,19.153223746140508,0.0,41341.72953141036,29000,17.499638535582232
30,VUG,586.2571798770504,75.68735501695413,20.103511540480874,0.0,43343.28570202653,30000,17.499638535582232
31,VUG,600.1749253273316,77.42904254986216,21.076821269681506,0.0,45393.332125862325,31000,17.499638535582232
32,VUG,614.4230780546026,79.13200224967312,22.073710669501892,0.0,47493.043541199804,32000,17.499638535582232
33,VUG,629.0094819276189,80.79713298373817,23.09475098756225,0.0,49643.62314585546,33000,17.499638535582232
34,VUG,643.9421670285807,82.4253127755152,24.140527310685588,0.0,51846.30328664876,34000,17.499638535582232
35,VUG,659.2293540738392,84.01739928792814,25.211638900170062,0.0,54102.34616557398,35000,17.499638535582232
36,VUG,674.8794589395523,85.54062333580222,26.308699535183738,22.154694345417884,56390.88986873448,36000,39.654332881000116
37,VUG,690.9010972947773,87.0630012226202,27.421564557253664,0.0,58757.0311587755,37000,39.654332881000116
38,VUG,707.3030893445554,88.55174131507287,28.572163462280297,0.0,61180.495241947116,38000,39.654332881000116
39,VUG,724.0944646855952,90.00762444722315,29.750637094520698,0.0,63662.67083608546,39000,39.654332881000116
40,VUG,741.2844672772313,91.43141334637248,30.957660754823717,0.0,66204.98030248897,40000,39.654332881000116
41,VUG,758.8825605303929,92.82385305294741,32.19392610406329,0.0,68808.88046097412,41000,39.654332881000116
42,VUG,776.8984325173844,94.18567133064928,33.46014155948089,0.0,71475.86342467714,42000,39.654332881000116
43,VUG,795.3420013053473,95.51757906709265,34.75703270063002,0.0,74207.45745507961,43000,39.654332881000116
44,VUG,814.2234204163362,96.82027066515323,36.085342685155034,0.0,77005.22783774837,44000,39.654332881000116
45,VUG,833.5530844170202,98.09442442524056,37.44583267464285,0.0,79870.77777929117,45000,39.654332881000116
46,VUG,853.3416346410803,99.3407029187061,38.83928227079149,0.0,82805.74932604235,46000,39.654332881000116
47,VUG,873.5999650474596,100.55975335259204,40.266489962145236,0.0,85811.82430500475,47000,39.654332881000116
48,VUG,894.3392282176864,101.71198402458087,41.728273581652644,35.139598805602226,88855.58568878162,48000,74.79393168660235
49,VUG,915.5708414955743,102.8784411700347,43.208383214190825,0.0,92008.22567624749,49000,74.79393168660235
50,VUG,937.3064932726793,104.01952320389074,44.741437953055765,0.0,95237.24239175467,50000,74.79393168660235
51,VUG,959.5581494229727,105.13581935718702,46.311632899914095,0.0,98544.48615903484,51000,74.79393168660235
52,VUG,982.3380598902742,106.22790519737698,47.91986782371391,0.0,101931.85212827404,52000,74.79393168660235
53,VUG,1005.6587654320693,107.29634294518112,49.56706429145466,0.0,105401.28136209073,53000,74.79393168660235
54,VUG,1029.5331045234268,108.34168178409098,51.25416619627271,0.0,108954.76194782305,54000,74.79393168660235
55,VUG,1053.974220424813,109.36445816269587,52.98214029832058,0.0,112594.3301367627,55000,74.79393168660235
56,VUG,1078.9955684176982,110.36519608999889,54.75197677874949,0.0,116322.0715109882,56000,74.79393168660235
57,VUG,1104.6109232119345,111.34440742388465,56.56468980711306,0.0,120140.12217846619,57000,74.79393168660235
58,VUG,1130.834386528986,112.30259215289755,58.42131812251693,0.0,124050.6699971055,58000,74.79393168660235
59,VUG,1157.6803948651843,113.24023867148586,60.322925628847486,0.0,128055.95582846567,59000,74.79393168660235
60,VUG,1185.163727439284,114.11252795339435,62.2706020044209,52.43840168793339,132105.83642014995,60000,127.23233337453574
61,VUG,1213.2995143286928,115.01049668051985,64.23996376396306,0.0,136306.2689405283,61000,127.23233337453574
